ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Customer_For_Days,Family_Size,TotalSpent,TotalPurchases,SpendPerPurchase,DealRate,WebChannelShare,CatalogChannelShare,StoreChannelShare
7386,1976,Graduation,Divorced,30992.0,1,0,2013-04-22,83,17,0,14,7,3,2,1,1,0,3,7,0,0,0,0,0,0,3,11,0,50,4752,2,43,12,3.5833333333333335,0.08333333333333333,0.25,0.0,0.75
7215,1983,Graduation,Single,101970.0,0,0,2013-03-12,69,722,27,102,44,72,168,0,6,8,13,2,0,1,1,1,0,0,3,11,1,43,4793,1,1135,29,39.13793103448276,0.0,0.2222222222222222,0.2962962962962963,0.48148148148148145
1491,1965,2n Cycle,Together,71488.0,0,0,2013-02-18,87,162,33,124,40,28,172,2,3,4,7,1,0,0,0,0,0,0,3,11,0,61,4815,2,559,17,32.88235294117647,0.11764705882352941,0.21428571428571427,0.2857142857142857,0.5
11071,1984,Graduation,Single,79607.0,0,0,2013-04-21,37,450,133,951,173,0,216,1,3,6,6,1,0,0,0,0,0,0,3,11,1,42,4753,1,1923,17,113.11764705882354,0.058823529411764705,0.2,0.4,0.4
3381,1953,Master,Married,54348.0,1,1,2014-06-08,51,70,0,16,0,0,4,2,2,0,4,6,0,0,0,0,0,0,3,11,0,73,4340,4,90,14,6.428571428571429,0.14285714285714285,0.3333333333333333,0.0,0.6666666666666666
11051,1956,PhD,Together,77376.0,1,1,2014-05-10,72,492,19,110,16,12,12,4,6,3,10,4,0,0,0,0,0,0,3,11,0,70,4369,4,661,27,24.48148148148148,0.14814814814814814,0.3157894736842105,0.15789473684210525,0.5263157894736842
8026,1952,Graduation,Married,62998.0,0,1,2013-09-30,10,120,58,73,65,89,58,5,5,4,5,5,0,0,0,0,0,0,3,11,0,74,4591,3,463,24,19.291666666666668,0.20833333333333334,0.35714285714285715,0.2857142857142857,0.35714285714285715
9597,1969,Graduation,Married,73448.0,0,0,2014-02-10,10,236,106,189,23,41,130,1,7,2,9,4,0,0,0,0,0,0,3,11,0,57,4458,2,725,23,31.52173913043478,0.043478260869565216,0.3888888888888889,0.1111111111111111,0.5
5290,1964,PhD,Married,41551.0,1,1,2013-08-14,51,220,0,33,3,0,23,5,5,1,5,8,0,0,0,0,0,0,3,11,0,62,4638,4,279,24,11.625,0.20833333333333334,0.45454545454545453,0.09090909090909091,0.45454545454545453
1685,1967,PhD,Together,62981.0,0,0,2013-03-17,21,796,14,590,38,44,0,1,4,5,13,3,0,1,0,0,0,0,3,11,0,59,4788,2,1482,26,57.0,0.038461538461538464,0.18181818181818182,0.22727272727272727,0.5909090909090909
5342,1976,Basic,Divorced,9548.0,1,0,2012-08-08,31,0,1,3,10,6,9,2,1,0,3,8,0,0,0,0,0,0,3,11,0,50,5009,2,29,14,2.0714285714285716,0.14285714285714285,0.25,0.0,0.75
9579,1959,PhD,Married,33762.0,2,1,2013-07-07,61,53,1,34,2,0,16,3,2,2,2,8,0,0,0,0,0,0,3,11,0,67,4676,5,106,17,6.235294117647059,0.17647058823529413,0.3333333333333333,0.3333333333333333,0.3333333333333333
1461,1965,PhD,Divorced,36921.0,1,1,2013-07-28,74,17,1,12,3,1,4,2,2,0,3,7,0,0,0,0,0,0,3,11,0,61,4655,3,38,14,2.7142857142857144,0.14285714285714285,0.4,0.0,0.6
821,1992,Master,Single,92859.0,0,0,2012-10-19,46,962,61,921,52,61,20,1,5,4,12,2,0,0,0,0,0,0,3,11,0,34,4937,1,2077,24,86.54166666666667,0.041666666666666664,0.23809523809523808,0.19047619047619047,0.5714285714285714
11084,1976,Master,Together,65104.0,0,1,2013-11-14,4,738,0,232,13,20,50,2,3,5,7,7,0,0,0,0,0,0,3,11,1,50,4546,3,1053,24,43.875,0.08333333333333333,0.2,0.3333333333333333,0.4666666666666667
8690,1962,Graduation,Married,86111.0,0,0,2013-04-19,73,399,28,756,36,40,126,1,5,7,10,2,0,0,0,0,0,0,3,11,0,64,4755,2,1385,25,55.4,0.04,0.22727272727272727,0.3181818181818182,0.45454545454545453
2937,1974,PhD,Single,68352.0,0,1,2013-08-28,47,614,16,132,43,33,33,3,8,5,9,6,0,0,0,0,0,0,3,11,0,52,4624,2,871,31,28.096774193548388,0.0967741935483871,0.36363636363636365,0.22727272727272727,0.4090909090909091
9701,1988,Graduation,Together,41883.0,1,0,2013-03-19,13,32,34,41,73,16,116,3,4,2,3,7,0,0,0,0,0,0,3,11,0,38,4786,3,312,19,16.42105263157895,0.15789473684210525,0.4444444444444444,0.2222222222222222,0.3333333333333333
9949,1976,Graduation,Married,59809.0,0,2,2012-10-18,36,598,16,141,32,41,49,3,3,3,6,8,0,0,0,0,0,0,3,11,0,50,4938,4,877,23,38.130434782608695,0.13043478260869565,0.25,0.25,0.5
10837,1975,Graduation,Married,23957.0,1,0,2012-10-28,47,2,1,18,20,11,16,1,2,0,3,6,0,0,0,0,0,0,3,11,1,51,4928,3,68,12,5.666666666666667,0.08333333333333333,0.4,0.0,0.6
3120,1981,Graduation,Together,38547.0,1,0,2013-08-28,49,6,1,10,0,1,4,1,1,0,2,8,0,0,0,0,0,1,3,11,0,45,4624,3,22,12,1.8333333333333333,0.08333333333333333,0.3333333333333333,0.0,0.6666666666666666
5885,1973,2n Cycle,Married,35688.0,2,1,2012-08-22,94,73,3,90,12,1,32,7,4,1,4,8,0,0,0,0,0,0,3,11,0,53,4995,5,211,24,8.791666666666666,0.2916666666666667,0.4444444444444444,0.1111111111111111,0.4444444444444444
4050,1966,Master,Married,49605.0,0,0,2014-06-21,65,42,16,29,12,20,8,1,2,1,4,3,0,0,0,0,0,0,3,11,0,60,4327,2,127,11,11.545454545454545,0.09090909090909091,0.2857142857142857,0.14285714285714285,0.5714285714285714
3830,1953,Master,Married,59354.0,0,2,2014-04-24,59,295,21,78,39,13,13,1,4,4,7,3,0,0,0,0,0,0,3,11,0,73,4385,4,459,19,24.157894736842106,0.05263157894736842,0.26666666666666666,0.26666666666666666,0.4666666666666667
7987,1969,Graduation,Married,65747.0,0,1,2014-03-07,96,346,17,48,23,13,13,4,8,1,6,6,0,1,0,0,0,0,3,11,0,57,4433,3,460,25,18.4,0.16,0.5333333333333333,0.06666666666666667,0.4
7798,1972,2n Cycle,Together,46344.0,0,1,2012-12-14,28,233,20,57,8,20,91,4,7,1,5,7,0,0,0,0,0,0,3,11,0,54,4881,3,429,24,17.875,0.16666666666666666,0.5384615384615384,0.07692307692307693,0.38461538461538464
7055,1952,PhD,Together,61010.0,0,1,2012-10-09,57,888,0,57,0,0,76,2,8,5,11,5,0,0,0,0,0,0,3,11,0,74,4947,3,1021,31,32.935483870967744,0.06451612903225806,0.3333333333333333,0.20833333333333334,0.4583333333333333
10240,1949,Graduation,Together,69372.0,0,0,2013-02-19,10,997,26,269,34,13,42,1,10,4,6,4,0,1,1,0,0,0,3,11,1,77,4814,2,1381,25,55.24,0.04,0.5,0.2,0.3
3025,1958,Graduation,Single,49967.0,0,1,2013-07-08,4,212,6,69,4,12,3,3,6,1,5,7,0,0,0,0,0,0,3,11,0,68,4675,2,306,22,13.909090909090908,0.13636363636363635,0.5,0.08333333333333333,0.4166666666666667
9283,1978,Graduation,Single,60199.0,1,2,2013-09-12,49,8,1,7,2,0,0,1,0,0,3,4,0,0,0,0,0,0,3,11,0,48,4609,4,18,8,2.25,0.125,0.0,0.0,1.0
9970,1977,Graduation,Together,55375.0,0,1,2013-10-17,3,42,11,57,10,28,14,1,1,1,6,2,0,0,0,0,0,0,3,11,0,49,4574,3,162,11,14.727272727272727,0.09090909090909091,0.125,0.125,0.75
2730,1955,Graduation,Single,80317.0,0,0,2013-08-20,64,536,11,387,149,91,57,1,3,4,10,1,0,0,0,0,0,0,3,11,0,71,4632,1,1231,19,64.78947368421052,0.05263157894736842,0.17647058823529413,0.23529411764705882,0.5882352941176471
2795,1958,Master,Single,30523.0,2,1,2013-07-01,0,5,0,3,0,0,5,1,1,0,2,7,0,0,0,0,0,0,3,11,0,68,4682,4,13,11,1.1818181818181819,0.09090909090909091,0.3333333333333333,0.0,0.6666666666666666
9260,1945,PhD,Married,70356.0,0,0,2012-11-05,20,1349,16,249,43,16,33,2,10,6,9,6,0,0,0,0,0,0,3,11,0,81,4920,2,1706,33,51.696969696969695,0.06060606060606061,0.4,0.24,0.36
8182,1984,Graduation,Married,23228.0,1,0,2014-01-05,91,53,3,49,7,4,5,4,3,0,4,8,0,0,0,0,0,0,3,11,0,42,4494,3,121,19,6.368421052631579,0.21052631578947367,0.42857142857142855,0.0,0.5714285714285714
10095,1975,PhD,Divorced,74165.0,0,0,2013-05-01,9,1001,12,240,16,12,12,1,5,4,10,2,0,0,0,0,0,0,3,11,0,51,4743,1,1293,22,58.77272727272727,0.045454545454545456,0.2631578947368421,0.21052631578947367,0.5263157894736842
8475,1973,PhD,Married,157243.0,0,1,2014-03-01,98,20,2,1582,1,2,1,15,0,22,0,0,0,0,0,0,0,0,3,11,0,53,4439,3,1608,37,43.45945945945946,0.40540540540540543,0.0,1.0,0.0
4370,1966,Graduation,Together,43482.0,2,1,2013-11-13,83,18,1,32,6,3,28,3,2,0,4,6,0,0,0,0,0,0,3,11,0,60,4547,5,88,15,5.866666666666666,0.2,0.3333333333333333,0.0,0.6666666666666666
10573,1953,Graduation,Divorced,62551.0,0,0,2013-11-18,27,125,16,98,134,21,27,1,6,7,4,3,1,0,0,0,0,0,3,11,0,73,4542,1,421,21,20.047619047619047,0.047619047619047616,0.35294117647058826,0.4117647058823529,0.23529411764705882
3712,1959,Graduation,Divorced,52332.0,0,0,2013-08-28,63,212,5,33,7,0,2,1,3,2,6,4,0,1,0,0,0,0,3,11,0,67,4624,1,259,16,16.1875,0.0625,0.2727272727272727,0.18181818181818182,0.5454545454545454
6637,1988,Graduation,Single,66951.0,0,0,2013-11-02,46,277,162,305,173,76,124,1,3,4,7,1,0,0,0,0,0,0,3,11,0,38,4558,1,1117,16,69.8125,0.0625,0.21428571428571427,0.2857142857142857,0.5
3152,1957,Graduation,Together,26091.0,1,1,2014-02-25,84,15,10,19,8,17,20,3,2,1,3,5,0,0,0,0,0,0,3,11,0,69,4443,4,89,14,6.357142857142857,0.21428571428571427,0.3333333333333333,0.16666666666666666,0.5
5610,1965,Graduation,Together,33456.0,1,1,2014-04-21,58,7,3,10,8,1,7,2,1,0,3,7,0,0,0,0,0,0,3,11,0,61,4388,4,36,13,2.769230769230769,0.15384615384615385,0.25,0.0,0.75
6460,1982,Graduation,Married,28718.0,1,0,2013-07-13,78,12,4,6,11,8,16,2,2,0,3,8,0,0,0,0,0,0,3,11,0,44,4670,3,57,15,3.8,0.13333333333333333,0.4,0.0,0.6
1349,1970,Graduation,Married,50447.0,2,0,2014-04-21,4,85,7,24,2,3,27,1,3,1,3,6,0,0,0,0,0,0,3,11,0,56,4388,4,148,14,10.571428571428571,0.07142857142857142,0.42857142857142855,0.14285714285714285,0.42857142857142855
1880,1959,PhD,Together,53537.0,1,1,2014-01-30,17,81,0,6,0,0,6,2,2,1,3,5,0,0,0,0,0,0,3,11,0,67,4469,4,93,13,7.153846153846154,0.15384615384615385,0.3333333333333333,0.16666666666666666,0.5
641,1967,Graduation,Single,52074.0,0,1,2014-04-04,77,59,0,12,0,0,48,1,2,2,2,4,1,0,0,0,0,0,3,11,0,59,4405,2,119,11,10.818181818181818,0.09090909090909091,0.3333333333333333,0.3333333333333333,0.3333333333333333
8717,1975,PhD,Married,80427.0,0,1,2012-09-12,56,1149,71,449,69,71,26,1,11,8,8,5,0,0,0,0,0,0,3,11,0,51,4974,3,1835,33,55.60606060606061,0.030303030303030304,0.4074074074074074,0.2962962962962963,0.2962962962962963
10314,1948,PhD,Married,83837.0,0,0,2012-12-16,79,847,66,119,86,89,111,1,9,10,5,4,0,1,0,1,0,0,3,11,1,78,4879,2,1318,29,45.44827586206897,0.034482758620689655,0.375,0.4166666666666667,0.20833333333333334
10854,1970,PhD,Married,38853.0,1,1,2014-05-23,90,29,0,14,0,0,2,2,2,0,3,7,0,0,0,0,0,0,3,11,0,56,4356,4,45,14,3.2142857142857144,0.14285714285714285,0.4,0.0,0.6
10492,1959,Graduation,Together,38285.0,2,1,2014-06-24,96,2,0,5,2,0,1,1,0,0,3,2,0,0,0,0,0,0,3,11,0,67,4324,5,10,6,1.6666666666666667,0.16666666666666666,0.0,0.0,1.0
6935,1951,2n Cycle,Married,78497.0,0,0,2013-12-01,44,207,26,447,75,0,223,1,5,7,12,2,0,0,0,1,0,0,3,11,0,75,4529,2,978,27,36.22222222222222,0.037037037037037035,0.20833333333333334,0.2916666666666667,0.5
7698,1976,PhD,Married,51650.0,0,1,2014-05-11,81,152,3,22,2,5,7,1,4,1,4,5,0,0,0,0,0,0,3,11,0,50,4368,3,191,15,12.733333333333333,0.06666666666666667,0.4444444444444444,0.1111111111111111,0.4444444444444444
3559,1988,2n Cycle,Married,16248.0,1,0,2014-05-10,77,12,11,10,3,12,9,3,2,1,3,6,0,0,0,0,0,0,3,11,0,38,4369,3,57,15,3.8,0.2,0.3333333333333333,0.16666666666666666,0.5
10562,1946,Master,Married,66835.0,0,0,2013-09-28,21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,3,11,0,80,4593,2,1033,26,39.73076923076923,0.038461538461538464,0.2608695652173913,0.17391304347826086,0.5652173913043478
10796,1984,Master,Married,30477.0,1,0,2014-01-22,16,47,1,6,0,0,12,1,1,1,3,6,0,0,0,0,0,0,3,11,0,42,4477,3,66,12,5.5,0.08333333333333333,0.2,0.2,0.6
2563,1961,Basic,Married,28249.0,0,0,2014-06-15,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,3,11,0,65,4333,2,43,12,3.5833333333333335,0.08333333333333333,0.4,0.0,0.6
3518,1983,Graduation,Married,25271.0,1,0,2012-12-05,45,10,1,18,10,4,7,1,1,1,2,9,0,0,0,0,0,0,3,11,0,43,4890,3,50,14,3.5714285714285716,0.07142857142857142,0.25,0.25,0.5
5823,1970,PhD,Single,32303.0,0,1,2014-03-08,63,35,0,2,0,0,2,2,1,0,4,5,0,0,0,0,0,0,3,11,0,56,4432,2,39,12,3.25,0.16666666666666666,0.2,0.0,0.8
3934,1966,Graduation,Married,61286.0,0,1,2013-08-02,34,356,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,3,11,0,60,4650,3,608,23,26.434782608695652,0.08695652173913043,0.4375,0.0625,0.5
6982,1976,Graduation,Married,74068.0,0,0,2013-03-19,14,783,30,537,140,76,15,1,4,10,9,2,0,0,0,0,0,0,3,11,0,50,4786,2,1581,26,60.80769230769231,0.038461538461538464,0.17391304347826086,0.43478260869565216,0.391304347826087
6431,1964,PhD,Married,45759.0,1,1,2013-02-23,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,3,11,0,62,4810,4,68,14,4.857142857142857,0.14285714285714285,0.4,0.0,0.6
9733,1978,Basic,Together,24882.0,1,0,2012-09-09,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,3,11,0,48,4977,3,80,11,7.2727272727272725,0.09090909090909091,0.25,0.25,0.5
5602,1989,PhD,Together,66973.0,0,0,2013-05-17,98,466,22,432,147,113,102,1,8,7,12,3,0,0,0,0,0,0,3,11,0,37,4727,2,1282,31,41.354838709677416,0.03225806451612903,0.2962962962962963,0.25925925925925924,0.4444444444444444
7829,1900,2n Cycle,Divorced,36640.0,1,0,2013-09-26,99,15,6,8,7,4,25,1,2,1,2,5,0,0,0,0,0,1,3,11,0,90,4595,2,65,11,5.909090909090909,0.09090909090909091,0.4,0.2,0.4
1324,1988,Graduation,Married,38872.0,1,0,2013-05-30,93,23,3,21,3,19,22,2,3,0,3,8,0,0,0,0,0,0,3,11,0,38,4714,3,91,16,5.6875,0.125,0.5,0.0,0.5
326,1973,Graduation,Married,51148.0,1,1,2013-02-18,38,235,6,45,8,9,12,4,5,1,6,6,0,0,0,0,0,0,3,11,0,53,4815,4,315,22,14.318181818181818,0.18181818181818182,0.4166666666666667,0.08333333333333333,0.5
7224,1977,Graduation,Married,31353.0,1,1,2013-12-29,24,10,0,10,3,1,7,2,1,1,2,8,0,0,0,0,0,0,3,11,0,49,4501,4,31,14,2.2142857142857144,0.14285714285714285,0.25,0.25,0.5
6999,1980,Master,Married,69661.0,0,0,2014-05-13,80,656,16,106,32,16,8,1,7,3,12,3,0,0,0,0,0,0,3,11,0,46,4366,2,834,26,32.07692307692308,0.038461538461538464,0.3181818181818182,0.13636363636363635,0.5454545454545454
9938,1954,Graduation,Married,80067.0,0,0,2013-09-19,82,519,17,813,27,173,51,1,4,6,6,2,0,0,1,0,0,0,3,11,0,72,4602,2,1600,19,84.21052631578948,0.05263157894736842,0.25,0.375,0.375
6422,1954,Graduation,Married,86718.0,0,0,2013-01-17,20,344,189,482,50,33,172,1,5,6,5,2,0,0,0,0,0,0,3,11,0,72,4847,2,1270,19,66.84210526315789,0.05263157894736842,0.3125,0.375,0.3125
3182,1973,PhD,Single,46854.0,1,1,2014-03-31,81,96,1,79,7,1,79,6,5,1,3,8,1,0,0,0,0,0,3,11,1,53,4409,3,263,23,11.434782608695652,0.2608695652173913,0.5555555555555556,0.1111111111111111,0.3333333333333333
7300,1952,Graduation,Divorced,69142.0,0,1,2014-06-29,50,448,4,34,6,4,39,3,8,1,7,5,0,1,0,0,0,0,3,11,0,74,4319,2,535,24,22.291666666666668,0.125,0.5,0.0625,0.4375
10424,1968,Graduation,Single,75922.0,0,0,2013-12-09,60,265,138,553,224,23,92,1,4,4,9,1,0,0,0,0,0,0,3,11,0,58,4521,1,1295,19,68.15789473684211,0.05263157894736842,0.23529411764705882,0.23529411764705882,0.5294117647058824
8727,1978,Graduation,Divorced,63693.0,0,1,2013-10-14,63,587,43,337,42,87,54,3,11,6,9,6,0,0,0,0,0,0,3,11,0,48,4577,2,1150,35,32.857142857142854,0.08571428571428572,0.4230769230769231,0.23076923076923078,0.34615384615384615
2798,1977,PhD,Together,102160.0,0,0,2012-11-02,54,763,29,138,76,176,58,0,7,9,10,4,0,1,1,1,0,0,3,11,1,49,4923,2,1240,30,41.333333333333336,0.0,0.2692307692307692,0.34615384615384615,0.38461538461538464
1030,1965,PhD,Single,40637.0,1,1,2013-07-17,72,22,0,13,0,0,3,2,1,0,3,7,0,0,0,0,0,0,3,11,0,61,4666,3,38,13,2.923076923076923,0.15384615384615385,0.25,0.0,0.75
624,1984,Master,Single,18890.0,0,0,2012-11-10,5,6,4,1,7,2,15,1,0,1,2,6,1,0,0,0,0,0,3,11,1,42,4915,1,35,10,3.5,0.1,0.0,0.3333333333333333,0.6666666666666666
5176,1988,Graduation,Together,29604.0,1,0,2013-12-08,88,7,6,13,7,6,14,1,1,0,3,9,1,0,0,0,0,0,3,11,0,38,4522,3,53,14,3.7857142857142856,0.07142857142857142,0.25,0.0,0.75
5552,1963,Master,Divorced,48721.0,1,1,2013-05-13,50,81,18,113,47,13,21,6,4,2,5,6,0,0,0,0,0,0,3,11,0,63,4731,3,293,23,12.73913043478261,0.2608695652173913,0.36363636363636365,0.18181818181818182,0.45454545454545453
868,1966,Graduation,Married,44794.0,0,1,2014-06-08,99,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,3,11,0,60,4340,3,65,12,5.416666666666667,0.08333333333333333,0.4,0.0,0.6
380,1954,Graduation,Divorced,64497.0,0,1,2012-09-10,17,1170,48,320,42,32,192,5,11,4,9,8,1,0,0,0,0,0,3,11,1,72,4976,2,1804,37,48.75675675675676,0.13513513513513514,0.4583333333333333,0.16666666666666666,0.375
2677,1956,Graduation,Together,46097.0,0,1,2013-03-31,11,72,24,68,65,4,8,5,3,1,6,4,0,0,0,0,0,0,3,11,0,70,4774,3,241,19,12.68421052631579,0.2631578947368421,0.3,0.1,0.6
6521,1954,Graduation,Together,77972.0,0,0,2014-03-18,18,613,22,319,33,102,12,1,4,6,9,1,0,0,0,0,0,0,3,11,0,72,4422,2,1101,21,52.42857142857143,0.047619047619047616,0.21052631578947367,0.3157894736842105,0.47368421052631576
6927,1968,PhD,Married,44377.0,1,1,2012-10-05,70,224,0,30,0,0,10,8,5,1,5,8,0,0,0,0,0,0,3,11,0,58,4951,4,264,27,9.777777777777779,0.2962962962962963,0.45454545454545453,0.09090909090909091,0.45454545454545453
2877,1974,Master,Together,46014.0,1,1,2013-01-21,21,410,0,59,19,9,44,10,7,1,8,7,0,0,0,0,0,0,3,11,0,52,4843,4,541,33,16.393939393939394,0.30303030303030304,0.4375,0.0625,0.5
0,1985,Graduation,Married,70951.0,0,0,2013-05-04,66,239,10,554,254,87,54,1,3,4,9,1,0,0,0,0,0,0,3,11,0,41,4740,2,1198,18,66.55555555555556,0.05555555555555555,0.1875,0.25,0.5625
1584,1977,Graduation,Married,41443.0,1,0,2014-04-01,79,171,7,171,25,19,89,6,8,1,5,8,0,0,0,0,0,0,3,11,0,49,4408,3,482,28,17.214285714285715,0.21428571428571427,0.5714285714285714,0.07142857142857142,0.35714285714285715
7264,1978,2n Cycle,Single,52195.0,2,1,2014-05-12,2,12,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,48,4367,4,17,12,1.4166666666666667,0.08333333333333333,0.3333333333333333,0.0,0.6666666666666666
6274,1948,Master,Married,83790.0,0,0,2013-11-15,81,1076,16,417,42,48,16,1,8,10,6,3,0,1,1,0,0,0,3,11,0,78,4545,2,1615,28,57.67857142857143,0.03571428571428571,0.3333333333333333,0.4166666666666667,0.25
1377,1954,Master,Widow,44551.0,0,1,2013-08-31,24,182,4,33,0,0,66,2,4,1,5,7,0,0,0,0,0,0,3,11,0,72,4621,2,285,19,15.0,0.10526315789473684,0.4,0.1,0.5
454,1980,Graduation,Together,69508.0,1,0,2012-11-14,48,824,32,162,42,32,43,2,11,4,11,6,0,0,0,0,0,0,3,11,0,46,4911,3,1135,34,33.38235294117647,0.058823529411764705,0.4230769230769231,0.15384615384615385,0.4230769230769231
1755,1988,2n Cycle,Together,45204.0,1,0,2014-04-11,93,30,11,25,29,1,18,1,1,1,4,3,0,0,0,0,0,0,3,11,0,38,4398,3,114,10,11.4,0.1,0.16666666666666666,0.16666666666666666,0.6666666666666666
2075,1969,Graduation,Married,72460.0,0,0,2013-11-14,56,377,10,540,80,30,10,1,3,5,7,1,0,0,0,0,0,0,3,11,0,57,4546,2,1047,17,61.588235294117645,0.058823529411764705,0.2,0.3333333333333333,0.4666666666666667
4785,1970,PhD,Together,77622.0,0,2,2014-04-14,3,520,7,154,19,0,14,2,6,3,11,3,0,0,0,0,0,0,3,11,0,56,4395,4,714,25,28.56,0.08,0.3,0.15,0.55
9076,1980,PhD,Married,30732.0,1,0,2013-01-05,44,155,1,25,0,1,3,4,4,1,4,8,0,0,0,0,0,0,3,11,0,46,4859,3,185,21,8.80952380952381,0.19047619047619047,0.4444444444444444,0.1111111111111111,0.4444444444444444
7079,1962,Graduation,Divorced,63887.0,0,1,2012-09-08,38,897,23,207,15,11,92,5,9,6,12,6,0,0,0,0,0,0,3,11,0,64,4978,2,1245,38,32.76315789473684,0.13157894736842105,0.3333333333333333,0.2222222222222222,0.4444444444444444
4653,1978,Graduation,Together,42011.0,1,0,2013-03-26,46,131,0,16,2,1,39,4,3,1,4,8,0,0,0,0,0,0,3,11,0,48,4779,3,189,20,9.45,0.2,0.375,0.125,0.5
7375,1976,Graduation,Together,51369.0,0,1,2012-10-25,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,3,11,0,50,4931,3,576,24,24.0,0.08333333333333333,0.5714285714285714,0.14285714285714285,0.2857142857142857
709,1952,Graduation,Divorced,51537.0,0,1,2012-12-09,27,787,20,204,0,0,92,3,2,2,11,8,0,0,0,0,0,0,3,11,0,74,4886,2,1103,26,42.42307692307692,0.11538461538461539,0.13333333333333333,0.13333333333333333,0.7333333333333333
460,1972,PhD,Married,79930.0,0,0,2012-08-08,72,792,86,740,67,51,17,1,3,5,8,2,0,0,0,0,0,0,3,11,0,54,5009,2,1753,19,92.26315789473684,0.05263157894736842,0.1875,0.3125,0.5
3726,1986,PhD,Together,34320.0,1,0,2014-02-16,66,4,1,9,3,0,0,1,1,0,2,8,0,0,0,0,0,0,3,11,0,40,4452,3,17,12,1.4166666666666667,0.08333333333333333,0.3333333333333333,0.0,0.6666666666666666
6798,1966,Graduation,Single,37070.0,1,1,2013-03-20,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,3,11,1,60,4785,3,433,30,14.433333333333334,0.3,0.35714285714285715,0.07142857142857142,0.5714285714285714
5341,1962,2n Cycle,Divorced,81975.0,0,1,2013-01-05,2,983,76,184,180,138,27,1,6,3,4,7,0,0,1,0,0,0,3,11,0,64,4859,2,1588,21,75.61904761904762,0.047619047619047616,0.46153846153846156,0.23076923076923078,0.3076923076923077
1606,1971,Graduation,Together,38590.0,1,0,2013-05-15,65,3,1,8,4,3,3,1,1,0,2,8,0,0,0,0,0,0,3,11,0,55,4729,3,22,12,1.8333333333333333,0.08333333333333333,0.3333333333333333,0.0,0.6666666666666666
9617,1951,Graduation,Single,15033.0,0,0,2014-04-16,37,0,4,5,6,0,4,1,1,0,3,3,0,0,0,0,0,0,3,11,0,75,4393,1,19,8,2.375,0.125,0.25,0.0,0.75
3233,1965,PhD,Married,62745.0,0,1,2013-03-23,89,562,21,464,28,10,32,3,7,8,11,5,0,0,0,0,0,0,3,11,0,61,4782,3,1117,34,32.85294117647059,0.08823529411764706,0.2692307692307692,0.3076923076923077,0.4230769230769231
89,1975,2n Cycle,Married,22212.0,1,0,2013-12-09,49,5,9,20,6,8,21,2,2,0,4,6,0,0,0,0,0,0,3,11,0,51,4521,3,69,14,4.928571428571429,0.14285714285714285,0.3333333333333333,0.0,0.6666666666666666
2936,1982,Master,Together,23661.0,1,0,2013-12-04,46,18,0,4,0,0,1,1,1,0,3,7,0,0,0,0,0,0,3,11,0,44,4526,3,23,12,1.9166666666666667,0.08333333333333333,0.25,0.0,0.75
9449,1958,PhD,Single,79761.0,0,1,2013-10-04,32,415,5,124,15,35,11,1,5,2,11,3,0,0,0,0,0,0,3,11,0,68,4587,2,605,22,27.5,0.045454545454545456,0.2777777777777778,0.1111111111111111,0.6111111111111112
7297,1973,Graduation,Single,7500.0,1,0,2013-12-26,54,5,3,10,12,7,20,4,3,1,3,7,0,0,0,0,0,0,3,11,0,53,4504,2,57,18,3.1666666666666665,0.2222222222222222,0.42857142857142855,0.14285714285714285,0.42857142857142855
11004,1893,2n Cycle,Single,60182.0,0,1,2014-05-17,23,8,0,5,7,0,2,1,1,0,2,4,0,0,0,0,0,0,3,11,0,90,4362,2,22,8,2.75,0.125,0.3333333333333333,0.0,0.6666666666666666
313,1968,Graduation,Widow,73455.0,0,0,2013-10-28,98,901,61,757,186,163,20,1,6,5,10,3,0,1,0,0,0,0,3,11,0,58,4563,1,2088,25,83.52,0.04,0.2857142857142857,0.23809523809523808,0.47619047619047616
9940,1958,Graduation,Together,64961.0,0,1,2012-12-23,97,382,114,276,75,124,38,2,6,4,4,3,0,0,0,0,0,0,3,11,0,68,4872,3,1009,19,53.10526315789474,0.10526315789473684,0.42857142857142855,0.2857142857142857,0.2857142857142857
